,vendor_id,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,Manhattan distance (miles),pickup_hour_min,pickup_hour,pickup_month,pickup_day,pickup_weekday,pickup_area_0,dropoff_area_0,pickup_area_1,dropoff_area_1,pickup_area_2,dropoff_area_2,pickup_area_3,dropoff_area_3,pickup_area_4,dropoff_area_4,pickup_area_5,dropoff_area_5,pickup_area_6,dropoff_area_6,pickup_area_7,dropoff_area_7,pickup_area_8,dropoff_area_8,pickup_area_9,dropoff_area_9,pickup_area_10,dropoff_area_10,pickup_area_11,dropoff_area_11,pickup_area_12,dropoff_area_12,pickup_area_13,dropoff_area_13,pickup_area_14,dropoff_area_14,trip_duration
681214,2,2,-73.99776458740234,40.718406677246094,-73.97469329833984,40.750770568847656,0,3.4444565773010254,586,22,3,12,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1155
685052,2,2,-73.99239349365234,40.743194580078125,-73.97747802734375,40.763671875,0,2.1957764625549316,548,22,3,9,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,475
105731,1,2,-73.99567413330078,40.73279571533203,-73.99486541748047,40.73992919921875,0,0.5346777439117432,456,17,3,26,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215
827718,2,5,-73.98564910888672,40.75267791748047,-73.97925567626953,40.763641357421875,0,1.091997742652893,220,8,1,29,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,383
241206,1,3,-73.95145416259766,40.80979537963867,-73.93818664550781,40.796417236328125,0,1.618741512298584,433,16,5,8,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,718
894646,1,3,-73.94998931884766,40.77622604370117,-73.94087982177734,40.79005813598633,0,1.4323012828826904,539,20,2,27,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,167
496248,1,1,-73.99158477783203,40.749794006347656,-73.9554672241211,40.77360916137695,0,3.5386316776275635,475,19,4,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1205
603594,1,1,-73.9710693359375,40.764366149902344,-73.94769287109375,40.77096939086914,0,1.6820871829986572,190,7,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,550
166190,1,1,-73.97306823730469,40.760005950927734,-73.9917221069336,40.731624603271484,0,2.9371259212493896,360,14,2,27,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,775
661205,2,2,-73.97852325439453,40.756629943847656,-73.97335052490234,40.74979019165039,0,0.7433799505233765,270,9,5,19,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,505
399257,1,1,-73.95564270019531,40.764373779296875,-73.99657440185547,40.73644256591797,0,4.074807167053223,308,12,4,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1509
1378,2,5,-73.95693969726562,40.770721435546875,-73.86432647705078,40.756099700927734,0,5.8674235343933105,48,2,3,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1183
1100530,1,1,-73.95001983642578,40.776153564453125,-73.96102905273438,40.759334564208984,0,1.7380555868148804,440,16,5,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1910
1115495,1,1,-73.96829223632812,40.75566864013672,-73.9903335571289,40.75651931762695,0,1.2152459621429443,480,20,2,26,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,962
127292,2,2,-73.9922103881836,40.749576568603516,-73.98976135253906,40.75758361816406,0,0.6810253262519836,412,16,6,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1048
866471,1,1,-73.99982452392578,40.73328399658203,-74.0017318725586,40.74085235595703,0,0.6223515272140503,554,23,4,21,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507
289473,2,1,-73.9836654663086,40.75235366821289,-73.78619384765625,40.720516204833984,0,12.559061050415039,553,22,3,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2269
140336,2,1,-73.94739532470703,40.78351593017578,-73.97607421875,40.78820037841797,0,1.8274455070495605,567,22,2,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,658
358092,1,1,-73.9503173828125,40.779685974121094,-73.94331359863281,40.777320861816406,1,0.530568540096283,420,17,3,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,350
268694,2,1,-74.01532745361328,40.715980529785156,-73.99716186523438,40.72174835205078,0,1.3517401218414307,530,20,2,20,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,664
1060834,2,1,-73.9917984008789,40.7497673034668,-73.98921966552734,40.735904693603516,0,1.0918790102005005,495,19,5,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,610
571933,1,1,-73.98799133300781,40.75010299682617,-73.97827911376953,40.76323318481445,0,1.4156792163848877,503,19,5,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,885
805241,1,1,-73.96369934082031,40.75735855102539,-73.94235229492188,40.78961944580078,0,3.346186637878418,553,22,1,27,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,532
750604,1,1,-73.97474670410156,40.783355712890625,-73.98397827148438,40.77480697631836,0,1.0740844011306763,223,7,1,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,325
483845,2,1,-73.98966979980469,40.725616455078125,-73.98845672607422,40.74872589111328,0,1.6582906246185303,544,21,3,22,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,772
223198,1,2,-73.95063018798828,40.77130889892578,-73.96292877197266,40.76322937011719,0,1.2026879787445068,607,23,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,290
881254,2,1,-73.9557113647461,40.764198303222656,-73.99288940429688,40.75175094604492,0,2.809450149536133,478,18,6,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1522
831749,2,2,-73.97086334228516,40.78346252441406,-73.96757507324219,40.797733306884766,0,1.1571987867355347,460,17,1,22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388
589451,2,1,-73.97753143310547,40.746368408203125,-73.86788940429688,40.768009185791016,0,7.247185230255127,507,21,4,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,921
523574,1,1,-73.96253204345703,40.77641296386719,-73.9460678100586,40.78997039794922,0,1.799143671989441,468,19,5,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,340
1107349,1,1,-73.99044036865234,40.76157760620117,-73.99058532714844,40.74616241455078,0,1.0712960958480835,378,14,1,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,702
475416,1,1,-73.98240661621094,40.745567321777344,-73.99785614013672,40.72407150268555,0,2.2940518856048584,356,14,5,22,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,690
1032170,1,1,-74.0068588256836,40.70549774169922,-73.98829650878906,40.70066833496094,0,1.3079686164855957,251,9,2,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,593
1130100,2,5,-73.98107147216797,40.75012969970703,-73.96705627441406,40.75968933105469,0,1.3951040506362915,573,23,2,19,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,575
951108,1,1,-74.0034408569336,40.732635498046875,-74.00656127929688,40.73824691772461,0,0.5509926676750183,237,9,2,29,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461
214030,2,5,-73.97019958496094,40.79668426513672,-73.9951171875,40.74983596801758,0,4.5393385887146,360,15,4,29,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1091
616147,2,2,-73.99559783935547,40.742713928222656,-73.9971923828125,40.74016189575195,0,0.2597815990447998,491,18,6,21,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490
896844,1,1,-73.989990234375,40.73442459106445,-73.99934387207031,40.722312927246094,0,1.3266923427581787,490,19,5,6,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,573
301367,1,1,-73.99481964111328,40.7401123046875,-74.00347900390625,40.75245666503906,0,1.3062715530395508,226,8,2,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,625
576034,2,5,-73.9660873413086,40.75971984863281,-73.95370483398438,40.764862060546875,0,1.0045197010040283,407,15,4,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,441
511589,1,1,-73.96175384521484,40.768218994140625,-73.97700500488281,40.75174331665039,0,1.9369728565216064,447,18,6,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1116
618171,1,1,-73.98627471923828,40.75168228149414,-73.98209381103516,40.7578125,0,0.6423946619033813,297,12,1,22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,169
318324,1,1,-73.97341918945312,40.7581901550293,-73.9866943359375,40.739776611328125,0,1.9671279191970825,254,10,6,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,596
938757,1,1,-73.96633911132812,40.7650032043457,-73.95255279541016,40.76618576049805,0,0.8048908114433289,238,8,5,24,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,584
691463,1,1,-73.95835876464844,40.77301788330078,-73.99114227294922,40.75023651123047,0,3.2917404174804688,215,8,2,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1262
712286,2,1,-74.00099182128906,40.73154830932617,-73.99514770507812,40.75484085083008,0,1.9140081405639648,524,21,6,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,618
1053441,2,1,-73.97488403320312,40.741817474365234,-73.99825286865234,40.745697021484375,0,1.494157314300537,397,15,3,17,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,973
111426,1,2,-74.0018539428711,40.740333557128906,-73.97869873046875,40.744747161865234,0,1.5198240280151367,592,23,5,5,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,617
926786,1,1,-74.00369262695312,40.72239303588867,-73.98408508300781,40.7291259765625,0,1.4939441680908203,587,23,1,8,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,704
910452,2,3,-73.95533752441406,40.785072326660156,-73.97797393798828,40.75911331176758,0,2.9784979820251465,273,9,3,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1135
560415,1,1,-73.95430755615234,40.76628875732422,-73.94867706298828,40.773834228515625,0,0.8160545229911804,430,17,5,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,215
921821,1,1,-73.9953384399414,40.74485397338867,-74.01173400878906,40.64417266845703,0,7.807658672332764,215,7,1,30,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2100
805699,1,1,-74.00521850585938,40.72285079956055,-73.87983703613281,40.7502326965332,0,8.471639633178711,535,22,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1458
959453,2,1,-73.98274993896484,40.76523971557617,-74.00305938720703,40.71540069580078,0,4.50454044342041,273,10,4,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3814
1071518,1,1,-73.78064727783203,40.64619064331055,-73.97470092773438,40.75787353515625,0,17.90537452697754,268,9,4,28,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3131
700964,2,1,-73.99004364013672,40.75714111328125,-73.9854965209961,40.74721908569336,0,0.9232370257377625,566,23,5,21,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,620
362565,1,1,-73.98335266113281,40.75035095214844,-73.99311065673828,40.747615814208984,0,0.7007918357849121,308,12,5,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,549
892910,1,1,-73.99247741699219,40.72454071044922,-73.86358642578125,40.768943786621094,0,9.830220222473145,206,8,3,19,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1087
29238,1,1,-73.98143768310547,40.77878952026367,-73.97347259521484,40.79257583618164,0,1.369096279144287,245,8,1,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161
881259,1,1,-73.99181365966797,40.684810638427734,-73.9908218383789,40.75580978393555,0,4.951205253601074,146,6,5,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,948
349151,1,1,-73.98242950439453,40.77244567871094,-73.99182891845703,40.770751953125,0,0.6099518537521362,8,0,2,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,218
1058226,2,1,-73.9945068359375,40.740577697753906,-74.01193237304688,40.716827392578125,0,2.553384304046631,281,10,6,14,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1156
1054122,1,1,-73.98279571533203,40.77695846557617,-74.00731658935547,40.71615219116211,0,5.482037544250488,535,21,6,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1343
608717,2,4,-73.9920425415039,40.748836517333984,-73.9834213256836,40.688987731933594,0,4.582121849060059,489,18,4,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1464
372152,1,1,-73.95433044433594,40.777984619140625,-73.98582458496094,40.778045654296875,0,1.6562118530273438,390,14,3,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,862
615058,1,1,-73.99639129638672,40.74354934692383,-74.00530242919922,40.708946228027344,0,2.8553664684295654,23,0,5,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,669
605088,1,1,-73.99164581298828,40.75459671020508,-73.95946502685547,40.771366119384766,0,2.8457465171813965,568,22,1,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,915
694839,2,5,-73.95675659179688,40.78351593017578,-73.96504211425781,40.791133880615234,0,0.9602370262145996,485,18,2,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,269
498995,2,1,-73.99404907226562,40.72665023803711,-73.98908996582031,40.736698150634766,0,0.9536570310592651,383,15,4,5,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331
709709,1,1,-73.9764175415039,40.76023483276367,-73.98353576660156,40.75543975830078,0,0.7043537497520447,355,13,2,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,705
334963,2,2,-73.99543762207031,40.720829010009766,-73.94728088378906,40.71644973754883,0,2.83036732673645,582,23,1,27,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,684
304039,1,2,-73.9685287475586,40.754974365234375,-73.8619384765625,40.76853561401367,0,6.528801441192627,499,19,5,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1199
851208,1,1,-73.95558166503906,40.763587951660156,-73.9691162109375,40.7648811340332,0,0.7993304133415222,216,9,3,10,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,523
293001,2,2,-73.97393035888672,40.747440338134766,-73.99108123779297,40.75120162963867,0,1.1595869064331055,373,14,6,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,960
759245,2,1,-74.00729370117188,40.70457077026367,-73.99417877197266,40.69028091430664,0,1.6747195720672607,285,10,1,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1193
234272,1,1,-73.9590835571289,40.76408767700195,-73.97663879394531,40.75935363769531,0,1.2477000951766968,174,6,3,18,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,421
1103108,1,1,-73.99591827392578,40.74665832519531,-73.97882080078125,40.75235366821289,0,1.2902495861053467,444,17,3,28,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,597
505169,1,1,-73.9753646850586,40.78954315185547,-73.97920227050781,40.78676223754883,0,0.39315447211265564,490,19,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82
570114,2,1,-73.97195434570312,40.7576904296875,-73.96308898925781,40.7664680480957,0,1.0708473920822144,306,12,4,3,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226
508610,2,1,-74.00253295898438,40.74140930175781,-73.97200775146484,40.76300811767578,0,3.092430591583252,215,8,6,24,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1023
831858,1,1,-73.9822006225586,40.7650146484375,-73.97974395751953,40.754798889160156,0,0.833803653717041,430,16,3,31,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,623
951166,2,1,-73.91368865966797,40.76533889770508,-73.8895034790039,40.76783752441406,0,1.441267490386963,524,20,6,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,575
396040,1,1,-74.01156616210938,40.702186584472656,-74.01144409179688,40.70429611206055,0,0.15197226405143738,222,9,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,273
1095843,1,1,-73.99391174316406,40.741310119628906,-73.9831314086914,40.75114440917969,0,1.2443768978118896,443,17,4,2,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,269
425774,1,4,-73.78413391113281,40.648658752441406,-73.95453643798828,40.64381408691406,0,9.289928436279297,578,22,6,18,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2185
347882,1,2,-73.9912338256836,40.74966049194336,-73.9793930053711,40.74626541137695,0,0.8556342124938965,571,23,3,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,280
218769,1,1,-73.97354125976562,40.78460693359375,-73.95683288574219,40.7631950378418,0,2.3538222312927246,544,22,2,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,697
950218,1,1,-73.98897552490234,40.72691345214844,-73.9798583984375,40.73512649536133,0,1.0453180074691772,603,23,4,23,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442
145082,2,1,-73.98235321044922,40.768489837646484,-74.0081787109375,40.74872970581055,0,2.718353509902954,487,19,6,8,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,868
233403,1,1,-73.99105072021484,40.74515151977539,-73.96963500976562,40.75271987915039,0,1.6461341381072998,566,23,4,26,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,762
506340,1,1,-73.9886245727539,40.72153854370117,-74.00668334960938,40.7050895690918,0,2.0830764770507812,88,2,5,21,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,422
1034444,1,1,-73.98780059814453,40.71991729736328,-73.99208068847656,40.74299621582031,0,1.817206621170044,133,4,3,13,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,623
496768,2,1,-73.98223876953125,40.76469039916992,-73.96597290039062,40.75920867919922,0,1.2316375970840454,152,5,1,10,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,315
753237,2,1,-73.94731903076172,40.78438186645508,-73.9398193359375,40.84270095825195,0,4.417572021484375,9,0,6,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,720
269139,1,1,-73.9814682006836,40.763206481933594,-73.98394775390625,40.7805290222168,0,1.3253984451293945,507,19,1,28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,545
309036,1,1,-73.97071838378906,40.75865936279297,-73.97404479980469,40.76315689086914,0,0.48487722873687744,304,12,1,15,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244
288161,2,1,-73.97264099121094,40.7647705078125,-73.99664306640625,40.737430572509766,0,3.1457889080047607,12,0,4,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513
1042795,2,2,-73.99472045898438,40.75043869018555,-73.9753189086914,40.75271987915039,0,1.1755214929580688,221,9,5,11,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1435
142935,2,1,-73.98970031738281,40.72026824951172,-73.97950744628906,40.73567199707031,0,1.5980175733566284,225,8,6,14,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,448
790516,1,1,-73.98237609863281,40.77334976196289,-74.00135040283203,40.745567321777344,0,2.9124178886413574,571,22,6,27,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,866
811340,1,1,-73.98719787597656,40.73252868652344,-73.9764404296875,40.755836486816406,0,2.172957181930542,337,14,2,6,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,645
540408,2,1,-73.98606872558594,40.72243881225586,-73.95954132080078,40.7181396484375,0,1.6892848014831543,62,1,6,5,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,738
886810,1,1,-73.9791488647461,40.7403564453125,-73.97682189941406,40.76271057128906,0,1.6646233797073364,215,7,2,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,768
927435,2,1,-73.77682495117188,40.645103454589844,-73.99175262451172,40.749786376953125,0,18.519630432128906,206,7,4,19,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4520
458921,2,1,-73.97393035888672,40.752159118652344,-73.9873275756836,40.74365997314453,0,1.2894762754440308,314,12,6,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1127
784401,2,1,-73.97622680664062,40.765663146972656,-73.9646224975586,40.772891998291016,0,1.1076191663742065,467,17,4,20,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,334
215142,2,2,-74.0113296508789,40.71648025512695,-74.00322723388672,40.72745132446289,0,1.1824272871017456,330,13,4,17,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,276
501435,1,1,-73.97101593017578,40.74839401245117,-73.97233581542969,40.74531555175781,0,0.2816862165927887,473,18,2,13,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209
1043629,1,3,-73.7767562866211,40.64551544189453,-73.87955474853516,40.822147369384766,0,17.590953826904297,604,23,2,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1398
